Platform id,Platform name,Investment name,Sec id,Management type,Asset class,Investment type,Base currency,Management description,Growth proportion,Redemption period,Performance fee description,Investment description,Pds url,Fund manager,Fund issuer,Date requested,Date added,Backfill series ticker,Backfill series name,Entry fee,Exit fee,Management fee,Rebate,Total expense ratio,Admin fee,Action fee description,Requested by,Date removed,Exchange,Manager Full name,Manager Email,Manager Website,Manager Description,Issuer Full name,Issuer Email,Issuer Website,Issuer Description
KWLBALANCED,Kernel Balanced Fund,Kernel Balanced Fund,F00001EVGR,Managed Funds,Other,Open-End Fund,NZD,Passive,0.0,15,,"The Kernel Balanced Fund primarily invests in growth assets with some allocation to income assets. The fund targets a 60% equities and 40% fixed interest asset allocation, investing mainly in several of the other Kernel funds.",https://kernelwealth.co.nz/funds/kernel-balanced-fund,Kernel Wealth,Kernel Wealth,2024-08-06 00:00:00,2024-10-01 00:00:00,BFS_KWLBALANCED,Backfill: Kernel Balanced Fund,0,0,0.0025,,0.0025,,,fraser.canning@firstcapital.co.nz,,,Kernel Wealth Ltd,dean@kernelwealth.co.nz,www.kernelwealth.co.nz,"Managing over NZD $1 Billion, Kernel has been delivering index solutions specifically for New Zealanders since 2019.",Kernel Wealth Ltd,dean@kernelwealth.co.nz,www.kernelwealth.co.nz,"Managing over NZD $1 Billion, Kernel has been delivering index solutions specifically for New Zealanders since 2019."
PATHFINDERGBF,Pathfinder Green Bond Fund,Pathfinder Green Bond Fund,,Managed Funds,International fixed interest,Open-End Fund,NZD,Managed fund,0.0,,,"Pathfinder’s Green Bond Fund focuses on bonds that support environmentally sustainable initiatives, such as clean transportation, access to clean water, enhancing resilience to extreme weather, and expanding renewable energy networks. In partnership with MetLife Investment Management (formerly Affirmative Investment Management), Pathfinder invests in fixed interest securities classified by MetLife as Green Bonds, which fund projects aimed at addressing climate and environmental challenges.",https://pathfinder.kiwi/managed-funds/green-bond-fund/,Pathfinder Asset Management,Pathfinder Asset Management,2024-06-24 00:00:00,2024-10-01 00:00:00,BMK0393,"Bloomberg Global Aggregate (Total Return, NZD Hedged)",0,0,0.006,,0.006,,,Simon.Leach@alvarium.co.nz,,,Pathfinder Asset Management Ltd,info@pfam.co.nz,,,Pathfinder Asset Management Ltd,info@pfam.co.nz,,
VBTC.AU,VanEck Bitcoin ETF,VanEck Bitcoin ETF,F00001LQ4Q,Listed Securities,Other,Exchange-Traded Fund,AUD,Passive,0.0,,,"The VanEck Bitcoin ETF (VBTC.AU) provides investors with exposure to the price of Bitcoin, adjusted for fees and costs. As the first Bitcoin ETF listed on the ASX, it offers a cost-effective option for accessing Bitcoin. VBTC.AU allows investors to gain exposure to Bitcoin without the need to directly own or manage the cryptocurrency.",https://www.vaneck.com.au/etf/alternatives/vbtc/snapshot/,VanEck,VanEck,2024-06-19 00:00:00,2024-10-01 00:00:00,BTC,Bitcoin,,,0.0049,,0.0049,,,joel@radicalinvestment.co.nz,,Australian Securities Exchange,VanEck,,,,VanEck,,,
GRAL.US,Grail Inc,Grail Inc,0P0001SWM3,Listed Securities,International equities,Stock,,,0.0,,,"Grail Inc. is a healthcare company focused on advancing early cancer detection through next-generation sequencing, large-scale clinical studies, and cutting-edge data science.",https://investors.grail.com/,,Grail Inc.,2024-10-01 00:00:00,2024-10-01 00:00:00,BMK0105,S&P 500 Index,,,,,,,,,,,,,,,Grail Inc.,,https://investors.grail.com/,"Grail Inc. is a healthcare company focused on advancing early cancer detection through next-generation sequencing, large-scale clinical studies, and cutting-edge data science."
ETHV.US,VanEck Ethereum Strategy ETF,VanEck Ethereum ETF,F00001LB2O,Listed Securities,Other,Exchange-Traded Fund,,Passive,0.0,,,The Trust’s investment objective is to reflect the performance of the price of Ether (“ETH”) less the expenses of the Trust’s operations. The Trust is a passive investment vehicle that does not seek to pursue any investment strategy beyond tracking the price of ETH.,https://www.vaneck.com/us/en/investments/ethereum-etf-ethv/overview/,VanEck,VanEck,2024-07-29 00:00:00,2024-10-01 00:00:00,ETH,Etherium,,,0.002,,0.002,,,joel@radicalinvestment.co.nz,,,VanEck,,,,VanEck,,,
FETH.US,Fidelity Ethereum Fund ETF,Fidelity Ethereum Fund ETF,F00001LBUH,Listed Securities,Other,Exchange-Traded Fund,,Passive,0.0,,,"The Fidelity® Ethereum Fund provides investors with exposure to the price performance of Ethereum, adjusted for fees and expenses, offering a way to invest in the cryptocurrency without directly owning it.",https://institutional.fidelity.com/advisors/investment-solutions/asset-classes/alternatives/fidelity-ethereum-fund,Fidelity,Fidelity,2024-07-29 00:00:00,2024-10-01 00:00:00,ETH,Etherium,,,0.0025,,0.0025,,,joel@radicalinvestment.co.nz,,,Fidelity Investments,,https://www.fidelity.com/,"Fidelity Investments, commonly referred to as Fidelity, earlier as Fidelity Management & Research or FMR, is an American multinational financial services corporation based in Boston, Massachusetts.",Fidelity Investments,,https://www.fidelity.com/,"Fidelity Investments, commonly referred to as Fidelity, earlier as Fidelity Management & Research or FMR, is an American multinational financial services corporation based in Boston, Massachusetts."
HODL.US,VanEck Bitcoin ETF ,VanEck Bitcoin ETF ,F00001IWT4,Listed Securities,Other,Exchange-Traded Fund,,Passive,0.0,,,"The VanEck Bitcoin Trust offers investors exposure to the price of Bitcoin, adjusted for fees and expenses, providing an indirect way to invest in the cryptocurrency without owning it directly.",https://www.vaneck.com/us/en/investments/bitcoin-etf-hodl/overview/,VanEck,VanEck,2024-07-29 00:00:00,2024-10-01 00:00:00,BTC,Bitcoin,,,0.002,,0.002,,,joel@radicalinvestment.co.nz,,,VanEck,,,,VanEck,,,
ETHW.US,Bitwise Ethereum ETF,Bitwise Ethereum ETF,F00001LBUG,Listed Securities,Other,Exchange-Traded Fund,,Passive,0.0,,,"The Bitwise Ethereum ETF provides investors with exposure to the price of Ethereum, adjusted for fees and expenses, offering a simplified way to invest in the cryptocurrency without directly holding it.",https://bitwiseinvestments.com/crypto-funds/ethereum,Bitwise,Bitwise,2024-07-29 00:00:00,2024-10-01 00:00:00,ETH,Etherium,,,0.002,,0.002,,,joel@radicalinvestment.co.nz,,New York Stock Exchange,Bitwise Investments,,https://bitwiseinvestments.com/,Bitwise Asset Management is the largest crypto index fund manager in America. ,Bitwise Investments,,https://bitwiseinvestments.com/,Bitwise Asset Management is the largest crypto index fund manager in America. 
ETHA.US,iShares Ethereum Trust ETF,iShares Ethereum Trust ETF,F00001LB5P,Listed Securities,Other,Exchange-Traded Fund,,Passive,0.0,,,"The iShares Ethereum Trust ETF offers investors exposure to the price performance of Ethereum, adjusted for fees and expenses, providing a convenient way to invest in the cryptocurrency without directly owning it.",https://www.ishares.com/us/products/337614/ishares-ethereum-trust-etf,BlackRock,BlackRock,2024-07-29 00:00:00,2024-10-01 00:00:00,ETH,Etherium,,,0.0025,,0.0025,,,joel@radicalinvestment.co.nz,,,BlackRock Inc,isharesetfs@blackrock.com,www.ishares.com,iShares funds are powered by the expert portfolio and risk management of BlackRock. BlackRock managed over USD 11 trillion in assets on behalf of investors worldwide.,BlackRock Inc,isharesetfs@blackrock.com,www.ishares.com,iShares funds are powered by the expert portfolio and risk management of BlackRock. BlackRock managed over USD 11 trillion in assets on behalf of investors worldwide.
MAMGCBF,Milford Global Corporate Bond Fund,Milford Global Corporate Bond Fund,F000010BD9,Managed Funds,International fixed interest,Open-End Fund,NZD,Managed Funds,0.0,3,,The Milford Global Corporate Bond Fund aims to protect capital and deliver a positive NZD-hedged return that exceeds the relevant benchmark over the minimum recommended investment timeframe. The fund primarily invests in global corporate fixed interest securities.,https://milfordasset.com/funds-performance/global-corporate-bond-fund,Milford Asset Management,Milford Asset Management,2024-08-08 00:00:00,2024-10-01 00:00:00,,,0.0011,0.0011,0.0085,,0.0085,,,matt@diligentwealth.co.nz,,,Milford Asset Management Ltd,Email: info@milfordasset.com,www.milfordasset.com,,Milford Asset Management Ltd,Email: info@milfordasset.com,www.milfordasset.com,
MAMGLBEQ,Milford Global Equity Fund,Milford Global Equity Fund,F00000UIPJ,Managed Funds,International equities,Open-End Fund,NZD,Managed Funds,0.0,10,15% of the excess return above the high water-mark set by the MSCI World Index with net dividends reinvested (50% NZD-hedged).,The Milford Global Equity Fund seeks to achieve capital growth by outperforming the relevant share market index over the minimum recommended investment timeframe. The fund primarily invests in international equities.,https://milfordasset.com/funds-performance/global-equity-fund,Milford Asset Management,Milford Asset Management,2024-08-08 00:00:00,2024-10-01 00:00:00,,,0.0007,0.0007,0.013500000000000002,0.001,0.0125,,,matt@diligentwealth.co.nz,,,Milford Asset Management Ltd,Email: info@milfordasset.com,www.milfordasset.com,,Milford Asset Management Ltd,Email: info@milfordasset.com,www.milfordasset.com,
AMPI0123,Mercer Macquarie Global Listed Real Estate Fund - MIF GP,Mercer Macquarie Global Listed Real Estate Fund - MIF GP,F0AUS071S8,Managed Funds,Listed property,Open-End Fund,NZD,Managed Funds,0.0,10,,"The Mercer Macquarie Global Listed Real Estate Fund (MIF GP) invests in a global portfolio of property securities listed on stock exchanges worldwide, aiming to achieve medium to high returns over the long term by diversifying across various property regions, sectors, and securities. The fund integrates Environmental, Social, and Governance (ESG) characteristics into its investment process and seeks to provide a gross return above the FTSE EPRA/NAREIT Developed Total Return Index, with net dividends reinvested and fully hedged to the NZD on an after-tax basis over a rolling three-year period.",https://www.multimanager.mercer.co.nz/funds/overview.html,Mercer,Mercer,2024-08-13 00:00:00,2024-10-01 00:00:00,,,0.0025,0.0025,0.0134,0.0025,0.0109,,,ben.brinkerhoff@consilium.co.nz,,,Mercer (NZ) Ltd,clientservicecentre@ampcapital.com,www.mercer.co.nz,"Operating in Aotearoa for over 65 years, Mercer globally has over USD$500bn in assets under management.",Mercer (NZ) Ltd,clientservicecentre@ampcapital.com,www.mercer.co.nz,"Operating in Aotearoa for over 65 years, Mercer globally has over USD$500bn in assets under management."
RIGSUH,Russell Investment Global Shares Fund - PIE,Russell Investment Global Shares Fund - PIE,F00000N79Y,Managed Funds,International equities,Open-End Fund,NZD,Managed Funds,0.0,15,,"The Russell Investments Global Shares Fund aims to deliver a total return, before costs and taxes, that exceeds the MSCI ACWI Index - Net over the long term, defined as a period of three years or more.",https://russellinvestments.com/nz/funds/russell-investments-global-shares-fund,Russell Investments,Russell Investments,2024-08-13 00:00:00,2024-10-01 00:00:00,BMK0021,MSCI ACWI Index (net div.),0.0018,0.0013,0.0089,,0.0089,,,ben.brinkerhoff@consilium.co.nz,,,Russell Investments group,,www.russellinvestments.com/nz,"Founded in 1936 and active in New Zealand since the 1980s, Russell Investments manages over USD 250 billion.",Russell Investments group,,www.russellinvestments.com/nz,"Founded in 1936 and active in New Zealand since the 1980s, Russell Investments manages over USD 250 billion."
RIFHGS,Russell Investments Hedged Global Shares Fund - PIE,Russell Investments Hedged Global Shares Fund - PIE,F00000N79Z,Managed Funds,International equities,Open-End Fund,NZD,Managed Funds,0.0,15,,"The Russell Investments Hedged Global Shares Fund aims to achieve a total return, before costs and taxes, that exceeds the MSCI ACWI Index—100% hedged to NZD—Net over the long term, defined as a period of three years or more.",https://russellinvestments.com/nz/funds/russell-investments-hedged-global-shares-fund,Russell Investments,Russell Investments,2024-08-13 00:00:00,2024-10-01 00:00:00,BMK0080,"MSCI ACWI Index (Net div., NZD hedged)",0.002,0.0015,0.0092,,0.0092,,,ben.brinkerhoff@consilium.co.nz,,,Russell Investments group,,www.russellinvestments.com/nz,"Founded in 1936 and active in New Zealand since the 1980s, Russell Investments manages over USD 250 billion.",Russell Investments group,,www.russellinvestments.com/nz,"Founded in 1936 and active in New Zealand since the 1980s, Russell Investments manages over USD 250 billion."
ETPMAG.AU,Global X Physical Silver,Global X Physical Silver,F000002JCQ,Listed Securities,Commodities,Exchange-Traded Fund,AUD,,0.0,2,,"Global X Physical Silver (ETPMAG.AU) seeks to provide investment results that closely track the price and yield performance of silver in Australian dollars, before fees and expenses.",https://www.globalxetfs.com.au/funds/etpmag/,Global X,Global X,2024-08-20 00:00:00,2024-10-01 00:00:00,,,,,0.0049,,0.0049,,,joel@radicalinvestment.co.nz,,,Global X ETFS,info@globalxetfs.com,,,Global X ETFS,info@globalxetfs.com,,
PSLV.US,Sprott Physical Silver Trust,Sprott Physical Silver Trust,F00000LICU,Listed Securities,Commodities,Exchange-Traded Fund,USD,,0.0,,,"The Sprott Physical Silver Trust (PSLV.US) is a closed-end trust that invests in unencumbered and fully allocated London Good Delivery (LGD) silver bars, with the goal of providing a secure, convenient, and exchange-traded investment alternative for investors seeking to hold physical silver.",https://www.sprott.com/investment-strategies/physical-bullion-trusts/silver/,Sprott Asset Management,Sprott Asset Management,2024-08-20 00:00:00,2024-10-01 00:00:00,,,,,0.0058,,0.0058,,,joel@radicalinvestment.co.nz,,,Sprott Asset Management LP,info@sprott.com,,,Sprott Asset Management LP,info@sprott.com,,
PHYS.US,Sprott Physical Gold Trust ETF,Sprott Physical Gold Trust ETF,F00000GWY1,Listed Securities,Commodities,Exchange-Traded Fund,USD,,0.0,,,"The Sprott Physical Gold Trust (PHYS.US) is designed to invest and hold the majority of its assets in physical gold bullion, aiming to provide a secure, convenient, and exchange-traded investment alternative for investors who wish to hold physical gold without the typical inconveniences associated with direct investments in gold bullion.",https://www.sprott.com/investment-strategies/physical-bullion-trusts/gold/,Sprott Asset Management,Sprott Asset Management,2024-08-20 00:00:00,2024-10-01 00:00:00,,,,,0.0040999999999999995,,0.0040999999999999995,,,joel@radicalinvestment.co.nz,,,Sprott Asset Management LP,info@sprott.com,,,Sprott Asset Management LP,info@sprott.com,,
SGOL.US,abrdn Physical Swiss Gold Shares ETF,abrdn Physical Swiss Gold Shares ETF,STUSA051T3,Listed Securities,Commodities,Exchange-Traded Fund,USD,,0.0,,,"abrdn Physical Gold Shares ETF (SGOL) seeks to reflect the performance of the price of gold bullion, less the Trust's expenses.",https://www.abrdn.com/en-us/us/investor/fund-details/aberdeen-standard-physical-gold-shares-etf/common-stock/us00326a1043,Aberdeen Asset Managers,Aberdeen Asset Managers,2024-08-20 00:00:00,2024-10-01 00:00:00,,,,,0.0017000000000000001,,0.0017000000000000001,,,joel@radicalinvestment.co.nz,,,Aberdeen Asset Managers Ltd,client.services.sing@aberdeen-asset.com,,,Aberdeen Asset Managers Ltd,client.services.sing@aberdeen-asset.com,,
SLV.US,iShares Silver Trust,iShares Silver Trust,FEUSA04AFA,Listed Securities,Commodities,Exchange-Traded Fund,USD,,0.0,,,"The iShares Silver Trust (SLV.US) is designed to provide investors with exposure to the price performance of silver by holding physical silver bullion, offering a secure and convenient way to invest in silver without the complexities of direct ownership.",https://www.ishares.com/us/products/239855/ishares-silver-trust-fund,BlackRock,BlackRock,2024-08-20 00:00:00,2024-10-01 00:00:00,,,,,0.005,,0.005,,,joel@radicalinvestment.co.nz,,,BlackRock Inc,isharesetfs@blackrock.com,www.ishares.com,iShares funds are powered by the expert portfolio and risk management of BlackRock. BlackRock managed over USD 11 trillion in assets on behalf of investors worldwide.,BlackRock Inc,isharesetfs@blackrock.com,www.ishares.com,iShares funds are powered by the expert portfolio and risk management of BlackRock. BlackRock managed over USD 11 trillion in assets on behalf of investors worldwide.
SIVR.US,abrdn Physical Silver Shares ETF,abrdn Physical Silver Shares ETF,F000003Y6V,Listed Securities,Commodities,Exchange-Traded Fund,USD,,0.0,,,"The abrdn Physical Silver Shares ETF (SIVR.US) aims to provide investors with exposure to the price performance of silver by holding physical silver bullion, offering a straightforward and secure investment option for those looking to invest in silver without the challenges of direct ownership.",https://www.abrdn.com/en-us/us/investor/fund-details/aberdeen-standard-physical-silver-shares-etf/share/us0032641088,Aberdeen Asset Managers,Aberdeen Asset Managers,2024-08-20 00:00:00,2024-10-01 00:00:00,,,,,0.0045000000000000005,,0.0045000000000000005,,,joel@radicalinvestment.co.nz,,,Aberdeen Asset Managers Ltd,client.services.sing@aberdeen-asset.com,,,Aberdeen Asset Managers Ltd,client.services.sing@aberdeen-asset.com,,
DOW.US,DOW Inc,DOW Inc,0P0001H3ZI,Listed Securities,International equities,Stock,,,0.0,,,"The Dow Chemical Company, headquartered in Midland, Michigan, is one of the three largest chemical producers globally as of 2021 and operates as a subsidiary of the publicly traded Dow Inc.",https://www.dow.com/,,DOW Inc,2024-08-19 00:00:00,2024-10-01 00:00:00,,,,,,,,,,jeremy.simpson@hhg.co.nz,,,,,,,DOW Inc,,https://www.dow.com/,"The Dow Chemical Company is an American multinational corporation headquartered in Midland, Michigan, United States. The company was among the three largest chemical producers in the world in 2021. It is the operating subsidiary of Dow Inc., a publicly traded holding company incorporated under Delaware law."
LGEN.LN,Legal & General Group plc,Legal & General Group plc,0P00007OJS,Listed Securities,International equities,Stock,,,0.0,,,"Legal & General Group plc is a British multinational financial services and asset management company based in London, offering a range of products including investment management, lifetime mortgages, pensions, annuities, and life assurance.",https://group.legalandgeneral.com/en,,Legal & General,2024-08-19 00:00:00,2024-10-01 00:00:00,,,,,,,,,,jeremy.simpson@hhg.co.nz,,,,,,,Legal & General Group plc,,https://group.legalandgeneral.com/en,"Legal & General Group plc, commonly known as Legal & General, is a British multinational financial services and asset management company headquartered in London, England. Its products and services include investment management, lifetime mortgages, pensions, annuities, and life assurance."
AV/.LN,Aviva plc,Aviva plc,0P000090RJ,Listed Securities,International equities,Stock,,,0.0,,,"Aviva plc is a British multinational insurance company headquartered in London, serving approximately 19 million customers primarily in the UK, Ireland, and Canada, and is the largest general insurer in the UK.",https://www.aviva.com/,,Aviva,2024-08-19 00:00:00,2024-10-01 00:00:00,,,,,,,,,,jeremy.simpson@hhg.co.nz,,,,,,,Aviva plc,,https://www.aviva.com/,"Aviva plc is a British multinational insurance company headquartered in London, England. It has about 19 million customers across its core markets of the United Kingdom, Ireland and Canada. In the United Kingdom, Aviva is the largest general insurer and a leading life and pensions provider."
TW/.LN,Taylor Wimpey PLC,Taylor Wimpey PLC,0P00007OYA,Listed Securities,International equities,Stock,,,0.0,,,"Taylor Wimpey plc, formed by the merger of Taylor Woodrow and George Wimpey in 2007, is one of the largest home construction companies in the UK and is listed on the London Stock Exchange as part of the FTSE 100 Index.",https://www.taylorwimpey.co.uk/corporate,,Taylor Wimpey,2024-08-19 00:00:00,2024-10-01 00:00:00,,,,,,,,,,jeremy.simpson@hhg.co.nz,,,,,,,Taylor Wimpey plc,,https://www.taylorwimpey.co.uk/corporate,Taylor Wimpey plc is one of the largest home construction companies in the United Kingdom. The company was created from the merger of rivals Taylor Woodrow and George Wimpey on 3 July 2007. It is listed on the London Stock Exchange and is a constituent of the FTSE 100 Index.
MBG.GE,Mercedes-Benz Group AG,Mercedes-Benz Group AG,0P00009QOM,Listed Securities,International equities,Stock,,,0.0,,,"Mercedes-Benz Group AG, based in Stuttgart, Germany, is a leading global automotive manufacturer formed by the merger of Benz & Cie. and Daimler Motoren Gesellschaft in 1926.",https://group.mercedes-benz.com/en/,,Mercedes-Benz,2024-08-19 00:00:00,2024-10-01 00:00:00,,,,,,,,,,jeremy.simpson@hhg.co.nz,,,,,,,Mercedes-Benz Group AG,,https://group.mercedes-benz.com/en/,"Mercedes-Benz Group AG is a German multinational automotive company headquartered in Stuttgart, Baden-Württemberg, Germany. It is one of the world's leading car manufacturers. Daimler-Benz was formed with the merger of Benz & Cie., the world's oldest car company, and Daimler Motoren Gesellschaft in 1926."
VZ.US,Verizon Communications Inc,Verizon Communications Inc,0P000005QY,Listed Securities,International equities,Stock,,,0.0,,,"Verizon Communications Inc. is an American telecommunications company headquartered in New York City, recognized as the world's second-largest telecommunications company by revenue and the largest wireless carrier in the U.S.",https://www.verizon.com/about,,Verizon,2024-08-19 00:00:00,2024-10-01 00:00:00,,,,,,,,,,jeremy.simpson@hhg.co.nz,,,,,,,Verizon Communications Inc,,https://www.verizon.com/about,"Verizon Communications Inc., is an American telecommunications company headquartered in New York City. It is the world's second-largest telecommunications company by revenue and its mobile network is the largest wireless carrier in the United States, with 114.8 million subscribers as of March 31, 2024."
BAS.GE,BASF SE,BASF SE,0P00009QNZ,Listed Securities,International equities,Stock,,,0.0,,,"BASF SE, originally known as Badische Anilin- und Sodafabrik, is the largest chemical producer in the world and is headquartered in Ludwigshafen, Germany.",https://www.basf.com/,,BASF SE,2024-08-19 00:00:00,2024-10-01 00:00:00,,,,,,,,,,jeremy.simpson@hhg.co.nz,,,,,,,BASF SE,,https://www.basf.com/,"BASF SE, an initialism of its original name Badische Anilin- und Sodafabrik, is a European multinational company and the largest chemical producer in the world. Its headquarters are located in Ludwigshafen, Germany."
1211.HK,Byd Company Limited,Byd Company Limited,0P00009S7R,Listed Securities,International equities,Stock,,,0.0,,,"BYD Company Limited is a publicly listed Chinese multinational manufacturing conglomerate based in Shenzhen, Guangdong, specializing in various sectors including electric vehicles and renewable energy.",https://www.byd.com/us,,BYD,2024-08-19 00:00:00,2024-10-01 00:00:00,,,,,,,,,,jeremy.simpson@hhg.co.nz,,,,,,,BYD Company Limited,,https://www.byd.com/us,"BYD Company Limited or BYD is a publicly listed Chinese multinational manufacturing conglomerate headquartered in Shenzhen, Guangdong, China."
BMY.US,Bristol Meyers Squibb,Bristol Meyers Squibb,0P000000VL,Listed Securities,International equities,Stock,,,0.0,,,"The Bristol-Myers Squibb Company, an American multinational pharmaceutical firm headquartered in Princeton, New Jersey, is one of the largest pharmaceutical companies globally and frequently appears on the Fortune 500 list.",https://www.bms.com/nz,,Bristol Meyers Squibb,2024-08-19 00:00:00,2024-10-01 00:00:00,,,,,,,,,,jeremy.simpson@hhg.co.nz,,,,,,,Bristol-Myers Squibb Company,,https://www.bms.com/nz,"The Bristol-Myers Squibb Company, doing business as Bristol Myers Squibb, is an American multinational pharmaceutical company. Headquartered in Princeton, New Jersey, BMS is one of the world's largest pharmaceutical companies and consistently ranks on the Fortune 500 list of the largest U.S. corporations. "
ABB100,ASB Capital 5.524% 21/06/2027,ASB Capital 5.524% 21/06/2027,,Direct bonds and term deposits,New Zealand fixed interest,Bond,,,0.0,,,"ASB Bank Limited is a major New Zealand bank headquartered in Auckland, offering a wide range of financial services including personal, business, and investment banking.",https://www.asb.co.nz/asb-securities/fixed-interest-securities.html,,ASB,2024-08-22 00:00:00,2024-10-01 00:00:00,BMK0044,S&P/NZX A-Grade Corporate Bond Index,,,,,,,,richard.parkin@hhg.co.nz,2027-06-21 00:00:00,,,,,,ASB Bank Ltd,,,
ABB110,ASB Capital 5.928% 16/11/2026,ASB Capital 5.928% 16/11/2026,,Direct bonds and term deposits,New Zealand fixed interest,Bond,,,0.0,,,"ASB Bank Limited is a major New Zealand bank headquartered in Auckland, offering a wide range of financial services including personal, business, and investment banking.",https://www.asb.co.nz/asb-securities/fixed-interest-securities.html,,ASB,2024-08-22 00:00:00,2024-10-01 00:00:00,BMK0044,S&P/NZX A-Grade Corporate Bond Index,,,,,,,,richard.parkin@hhg.co.nz,2026-11-16 00:00:00,,,,,,ASB Bank Ltd,,,
ARV010,Arvida Group Limited 2.87% 22/02/2028,Arvida Group Limited 2.87% 22/02/2028,,Direct bonds and term deposits,New Zealand fixed interest,Bond,,,0.0,,,"Arvida Group Limited is a New Zealand-based operator and developer of retirement villages and aged care facilities, focused on providing high-quality living options for seniors.",https://www.arvida.co.nz/,,Arvida,2024-08-22 00:00:00,2024-10-01 00:00:00,BMK0044,S&P/NZX A-Grade Corporate Bond Index,,,,,,,,richard.parkin@hhg.co.nz,2028-02-22 00:00:00,,,,,,Arvida Group Limited,,https://www.arvida.co.nz/,"Arvida Group Limited is a New Zealand-based operator and developer of retirement villages and aged care facilities, focused on providing high-quality living options for seniors."
AKC150,Auckland Council 5.734% 27/09/2028,Auckland Council 5.734% 27/09/2028,,Direct bonds and term deposits,New Zealand fixed interest,Bond,,,0.0,,,"Auckland Council is the local government authority for the Auckland region in New Zealand, responsible for providing a range of services, including infrastructure, community services, and environmental management, to support the needs of its diverse population.",https://www.aucklandcouncil.govt.nz/about-auckland-council/investor-centre/Pages/default.aspx,,Auckland Council,2024-08-22 00:00:00,2024-10-01 00:00:00,BMK0044,S&P/NZX A-Grade Corporate Bond Index,,,,,,,,richard.parkin@hhg.co.nz,2028-09-27 00:00:00,,,,,,Auckland Council,,,
CCH040,Christchurch City Holdings 5.043% 06/04/2028,Christchurch City Holdings 5.043% 06/04/2028,,Direct bonds and term deposits,New Zealand fixed interest,Bond,,,0.0,,,"Christchurch City Holdings Limited (CCHL) is the wholly owned investment arm of Christchurch City Council, holding shares in six trading companies.",https://www.cchl.co.nz/,,Christchurch City Holdings,2024-08-22 00:00:00,2024-10-01 00:00:00,BMK0044,S&P/NZX A-Grade Corporate Bond Index,,,,,,,,richard.parkin@hhg.co.nz,2028-04-06 00:00:00,,,,,,Christchurch City Holdings Ltd,,,
CEN060,Contact Energy 4.33% 19/11/2026 (C),Contact Energy 4.33% 19/11/2026 (C),,Direct bonds and term deposits,New Zealand fixed interest,Bond,,,0.0,,,"Contact Energy is a prominent New Zealand energy company that generates and supplies electricity and natural gas, with a strong emphasis on renewable energy and sustainable solutions for its customers. The Maturity Date displayed for CEN060 is the next scheduled interest rate reset date. CEN060 is scheduled to mature on 19/11/2051.",https://contact.co.nz/aboutus/investor-centre/investor-information,,Contact Energy,2024-08-22 00:00:00,2024-10-01 00:00:00,BMK0044,S&P/NZX A-Grade Corporate Bond Index,,,,,,,,richard.parkin@hhg.co.nz,,,,,,,Contact Energy,,,
CEN070,Contact Energy 5.82% 11/04/2028,Contact Energy 5.82% 11/04/2028,,Direct bonds and term deposits,New Zealand fixed interest,Bond,,,0.0,,,"Contact Energy is a major energy company in New Zealand, generating and supplying electricity and natural gas while also focusing on renewable energy projects and customer energy solutions.",https://contact.co.nz/aboutus/investor-centre/investor-information,,Contact Energy,2024-08-22 00:00:00,2024-10-01 00:00:00,BMK0044,S&P/NZX A-Grade Corporate Bond Index,,,,,,,,richard.parkin@hhg.co.nz,2028-04-11 00:00:00,,,,,,Contact Energy,,,
CEN080,Contact Energy 5.62% 06/04/2029,Contact Energy 5.62% 06/04/2029,,Direct bonds and term deposits,New Zealand fixed interest,Bond,,,0.0,,,"Contact Energy is a major energy company in New Zealand, generating and supplying electricity and natural gas while also focusing on renewable energy projects and customer energy solutions.",https://contact.co.nz/aboutus/investor-centre/investor-information,,Contact Energy,2024-08-22 00:00:00,2024-10-01 00:00:00,BMK0044,S&P/NZX A-Grade Corporate Bond Index,,,,,,,,richard.parkin@hhg.co.nz,2029-04-06 00:00:00,,,,,,Contact Energy,,,
CHC030,Christchurch International Airport Limited 5.44% 15/04/2031,Christchurch International Airport Limited 5.44% 15/04/2031,,Direct bonds and term deposits,New Zealand fixed interest,Bond,,,0.0,,,"Christchurch International Airport is New Zealand's second-largest airport, located in Christchurch, serving as a key gateway for domestic and international flights, and playing a vital role in the region's tourism and economic development.",https://www.christchurchairport.co.nz/about-us/who-we-are/financial-reports/,,Christchurch International Airport,2024-08-22 00:00:00,2024-10-01 00:00:00,BMK0044,S&P/NZX A-Grade Corporate Bond Index,,,,,,,,richard.parkin@hhg.co.nz,2031-04-15 00:00:00,,,,,,Christchurch International Airport,,,
FBI220,Fletcher Building Industries 6.50% 15/03/2028,Fletcher Building Industries 6.50% 15/03/2028,,Direct bonds and term deposits,New Zealand fixed interest,Bond,,,0.0,,,"Fletcher Building Industries is a leading New Zealand-based construction and building materials company, involved in a wide range of sectors including residential, commercial, and infrastructure projects, while also manufacturing and supplying building products.",https://fletcherbuilding.com/investor-centre/capital-notes-and-adrs/,,Fletcher Building,2024-08-22 00:00:00,2024-10-01 00:00:00,BMK0044,S&P/NZX A-Grade Corporate Bond Index,,,,,,,,richard.parkin@hhg.co.nz,2028-03-15 00:00:00,,,,,,Fletcher Building Industries,,,
